#Thorlabs FTS
[SpectrumHeader]
#Date,20170707
#Time,18473726
#GMTTime,22473726
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,15.000000
#TriggerMode,0
#InterferometerSerial,M00435949
#Source,
#AirMeasureOpt,0
#WnrMin,9750.110352
#WnrMax,50513.527344
#Length,3648
#Resolution,0.0000000000e+000
#ADC,0
#Instrument,0
#InstrModel,CCS200
#Type,emission
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#Name,
#Comment,""
[Data]
1.979667664e+002,3.458012594e-003
1.981688232e+002,1.928028534e-003
1.983708954e+002,3.980446199e-004
1.985729980e+002,8.458447992e-004
1.987751007e+002,-3.482890315e-004
1.989772339e+002,3.831179347e-003
1.991793823e+002,2.599728759e-003
1.993815460e+002,-2.363389794e-004
1.995837250e+002,1.853395253e-003
1.997859344e+002,-1.467789523e-003
1.999881439e+002,1.704128459e-003
2.001903839e+002,1.368278288e-003
2.003926392e+002,2.263878705e-003
2.005949097e+002,1.330961706e-003
2.007971954e+002,2.637045458e-003
2.009994965e+002,1.069744932e-003
2.012018280e+002,2.450462198e-003
2.014041595e+002,1.330961706e-003
2.016065216e+002,1.181694912e-003
2.018088989e+002,-4.229223996e-004
2.020112915e+002,-1.243889419e-004
2.022136993e+002,5.099946284e-004
2.024161224e+002,2.935579047e-003
2.026185608e+002,9.204781381e-004
2.028210297e+002,1.629495062e-003
2.030235138e+002,2.002661815e-003
2.032259979e+002,1.256328309e-003
2.034285126e+002,1.480228384e-003
2.036310425e+002,1.704128459e-003
2.038336029e+002,-2.363389794e-004
2.040361633e+002,6.592613645e-004
2.042387543e+002,2.114611998e-004
2.044413452e+002,2.039978513e-003
2.046439667e+002,2.338512102e-003
2.048466034e+002,4.353612894e-004
2.050492554e+002,2.748995554e-003
2.052519226e+002,1.704128459e-003
2.054546204e+002,-9.826726746e-004
2.056573181e+002,-7.587725413e-004
2.058600464e+002,1.181694912e-003
2.060627899e+002,4.689462949e-003
2.062655487e+002,1.853395253e-003
2.064683228e+002,2.226562006e-003
2.066711121e+002,2.599728759e-003
2.068739166e+002,3.196795704e-003
2.070767517e+002,1.741445158e-004
2.072795868e+002,1.517545083e-003
2.074824524e+002,2.487778875e-005
2.076853333e+002,4.502879456e-003
2.078882294e+002,-8.707225788e-004
2.080911407e+002,2.674362157e-003
2.082940826e+002,-3.482890315e-004
2.084970245e+002,-1.094622654e-003
2.086999969e+002,2.375828801e-003
2.089029694e+002,9.577948367e-004
2.091059723e+002,-1.243889448e-003
2.093089905e+002,-6.841391441e-004
2.095120239e+002,2.151928609e-003
2.097150879e+002,8.831614978e-004
2.099181519e+002,-7.587725413e-004
2.101212463e+002,-3.856057010e-004
2.103243408e+002,2.189245308e-003
2.105274658e+002,8.831614978e-004
2.107306061e+002,6.592613645e-004
2.109337616e+002,2.151928609e-003
2.111369324e+002,2.487778896e-003
2.113401337e+002,3.831179347e-003
2.115433350e+002,2.525095362e-003
2.117465668e+002,1.219011610e-003
2.119497986e+002,-2.736556635e-004
2.121530609e+002,1.853395253e-003
2.123563385e+002,6.219447096e-005
2.125596466e+002,3.756545950e-003
2.127629547e+002,1.107061515e-003
2.129662781e+002,3.010212444e-003
2.131696320e+002,-4.975557749e-005
2.133729858e+002,2.450462198e-003
2.135763702e+002,1.219011610e-003
2.137797699e+002,1.032428234e-003
2.139831848e+002,7.712114020e-004
2.141866150e+002,2.114611998e-004
2.143900757e+002,1.032428234e-003
2.145935364e+002,-3.109723621e-004
2.147970276e+002,1.480228384e-003
2.150005341e+002,1.293645008e-003
2.152040405e+002,2.599728759e-003
2.154075775e+002,8.831614978e-004
2.156111450e+002,2.189245308e-003
2.158147125e+002,2.487778896e-003
2.160182953e+002,1.256328309e-003
2.162219086e+002,3.980446199e-004
2.164255219e+002,-3.482890315e-004
2.166291656e+002,1.144378213e-003
2.168328247e+002,1.554861781e-003
2.170364990e+002,1.592178480e-003
2.172401886e+002,1.181694912e-003
2.174438934e+002,1.107061515e-003
2.176476288e+002,4.353612894e-004
2.178513641e+002,2.002661815e-003
2.180551300e+002,2.599728759e-003
2.182589111e+002,1.107061515e-003
2.184627075e+002,2.972895745e-003
2.186665192e+002,1.181694912e-003
2.188703461e+002,1.853395253e-003
2.190741882e+002,1.368278288e-003
2.192780457e+002,-4.005323630e-003
2.194819336e+002,4.353612894e-004
2.196858368e+002,9.577948367e-004
2.198897400e+002,2.301195404e-003
2.200936737e+002,-3.109723621e-004
2.202976227e+002,1.480228384e-003
2.205016022e+002,8.458447992e-004
2.207055817e+002,6.965780631e-004
2.209095764e+002,4.353612894e-004
2.211136017e+002,2.151928609e-003
2.213176270e+002,2.189245308e-003
2.215216827e+002,-5.348724662e-004
2.217257538e+002,5.099946284e-004
2.219298401e+002,2.599728759e-003
2.221339417e+002,1.032428234e-003
2.223380737e+002,3.047528910e-003
2.225422058e+002,2.375828801e-003
2.227463684e+002,1.442911685e-003
2.229505310e+002,4.353612894e-004
2.231547241e+002,3.644595854e-003
2.233589325e+002,-6.095058052e-004
2.235631561e+002,2.077295212e-003
2.237673950e+002,2.860945533e-004
2.239716492e+002,3.346062498e-003
2.241759338e+002,5.473113270e-004
2.243802185e+002,2.301195404e-003
2.245845337e+002,1.256328309e-003
2.247888489e+002,1.256328309e-003
2.249931946e+002,1.293645008e-003
2.251975555e+002,1.890711836e-003
2.254019318e+002,-1.803639578e-003
2.256063232e+002,2.860945649e-003
2.258107452e+002,-4.975557749e-005
2.260151672e+002,5.286530126e-003
2.262196198e+002,-7.587725413e-004
2.264240875e+002,2.711678855e-003
2.266285553e+002,6.965780631e-004
2.268330536e+002,2.637045458e-003
2.270375671e+002,1.554861781e-003
2.272420959e+002,3.458012594e-003
2.274466553e+002,1.219011610e-003
2.276512146e+002,3.420695895e-003
2.278558044e+002,2.562412061e-003
2.280603943e+002,-2.363389794e-004
2.282650146e+002,8.085281006e-004
2.284696503e+002,2.114611911e-003
2.286743011e+002,2.935579047e-003
2.288789673e+002,1.666811761e-003
2.290836487e+002,-1.430472825e-003
2.292883453e+002,2.375828801e-003
2.294930725e+002,-8.707225788e-004
2.296977997e+002,3.047528910e-003
2.299025574e+002,-1.990223100e-004
2.301073303e+002,1.554861781e-003
2.303121185e+002,2.860945649e-003
2.305169220e+002,1.256328309e-003
2.307217407e+002,-5.348724662e-004
2.309265747e+002,2.898262348e-003
2.311314392e+002,5.099946284e-004
2.313363037e+002,1.666811761e-003
2.315411987e+002,1.181694912e-003
2.317460938e+002,3.159479005e-003
2.319510193e+002,-8.707225788e-005
2.321559601e+002,2.786312252e-003
2.323609161e+002,7.712114020e-004
2.325658875e+002,1.330961706e-003
2.327708740e+002,2.263878705e-003
2.329758911e+002,2.562412061e-003
2.331809082e+002,2.263878705e-003
2.333859558e+002,1.816078555e-003
2.335910187e+002,9.204781381e-004
2.337960815e+002,2.189245308e-003
2.340011749e+002,-4.229223996e-004
2.342062836e+002,1.256328309e-003
2.344114227e+002,2.487778875e-005
2.346165619e+002,2.114611998e-004
2.348217163e+002,1.144378213e-003
2.350269012e+002,3.122162307e-003
2.352320862e+002,9.577948367e-004
2.354373016e+002,6.965780631e-004
2.356425323e+002,1.405594987e-003
2.358477783e+002,2.301195404e-003
2.360530396e+002,2.637045458e-003
2.362583160e+002,1.517545083e-003
2.364636078e+002,1.181694912e-003
2.366689148e+002,2.077295212e-003
2.368742523e+002,-5.721891066e-004
2.370795898e+002,8.458447992e-004
2.372849579e+002,3.420695895e-003
2.374903412e+002,3.010212444e-003
2.376957397e+002,2.114611998e-004
2.379011536e+002,1.816078555e-003
2.381065826e+002,3.607279214e-004
2.383120270e+002,2.114611911e-003
2.385174866e+002,5.099946284e-004
2.387229767e+002,2.114611911e-003
2.389284668e+002,2.860945533e-004
2.391339874e+002,1.965345349e-003
2.393395233e+002,1.629495062e-003
2.395450592e+002,-4.602390691e-004
2.397506256e+002,6.592613645e-004
2.399562073e+002,1.517545083e-003
2.401618195e+002,5.099946284e-004
2.403674316e+002,2.637045458e-003
2.405730591e+002,-2.064856468e-003
2.407787170e+002,2.114611998e-004
2.409843750e+002,2.860945533e-004
2.411900635e+002,3.308745800e-003
2.413957672e+002,6.219447241e-004
2.416014862e+002,5.846280255e-004
2.418072205e+002,2.599728759e-003
2.420129700e+002,2.525095362e-003
2.422187347e+002,7.338947617e-004
2.424245148e+002,1.442911685e-003
2.426303253e+002,2.002661815e-003
2.428361359e+002,2.375828801e-003
2.430419769e+002,9.951115499e-005
2.432478180e+002,-2.736556635e-004
2.434536896e+002,-3.221673425e-003
2.436595764e+002,5.099946284e-004
2.438654785e+002,1.480228384e-003
2.440713959e+002,2.114611911e-003
2.442773285e+002,-4.602390691e-004
2.444832916e+002,8.085281006e-004
2.446892548e+002,5.846280255e-004
2.448952484e+002,2.935579047e-003
2.451012421e+002,9.951115499e-005
2.453072662e+002,2.860945533e-004
2.455133057e+002,-2.363389794e-004
2.457193604e+002,2.972895745e-003
2.459254303e+002,1.554861781e-003
2.461315155e+002,1.554861781e-003
2.463376160e+002,-9.453559178e-004
2.465437317e+002,2.748995554e-003
2.467498779e+002,2.375828801e-003
2.469560242e+002,3.383379197e-003
2.471622009e+002,1.032428234e-003
2.473683777e+002,2.898262348e-003
2.475745850e+002,-1.729006297e-003
2.477808075e+002,6.219447241e-004
2.479870453e+002,7.338947617e-004
2.481932983e+002,2.413145499e-003
2.483995667e+002,-5.348724662e-004
2.486058655e+002,1.965345349e-003
2.488121643e+002,2.114611911e-003
2.490184784e+002,1.219011610e-003
2.492248230e+002,-6.095058052e-004
2.494311829e+002,2.263878705e-003
2.496375427e+002,-2.027539769e-003
2.498439331e+002,2.450462198e-003
2.500503387e+002,5.473113270e-004
2.502567596e+002,7.338947617e-004
2.504631958e+002,1.592178480e-003
2.506696625e+002,1.256328309e-003
2.508761292e+002,1.144378213e-003
2.510826111e+002,5.211896729e-003
2.512891235e+002,-1.281206030e-003
2.514956360e+002,1.816078555e-003
2.517021790e+002,2.002661815e-003
2.519087372e+002,1.853395253e-003
2.521153107e+002,2.039978513e-003
2.523218994e+002,1.853395253e-003
2.525285034e+002,-5.348724662e-004
2.527351227e+002,9.577948367e-004
2.529417572e+002,2.711678855e-003
2.531484070e+002,1.965345349e-003
2.533550873e+002,2.562412061e-003
2.535617676e+002,-2.736556635e-004
2.537684784e+002,-2.363389794e-004
2.539752045e+002,2.562412061e-003
2.541819305e+002,-1.505106222e-003
2.543886871e+002,2.263878705e-003
2.545954590e+002,-8.707225788e-005
2.548022461e+002,3.047528910e-003
2.550090485e+002,-8.707225788e-005
2.552158813e+002,3.532645991e-003
2.554227142e+002,-5.348724662e-004
2.556295624e+002,6.592613645e-004
2.558364410e+002,6.965780631e-004
2.560433350e+002,3.943129443e-003
2.562502441e+002,3.607279214e-004
2.564571533e+002,1.928028534e-003
2.566640930e+002,-1.243889437e-005
2.568710327e+002,1.741445158e-003
